"","NDVI","GNDVI","GDVI2","RED","NIR","GRE","REG","NDVI.ND","GNDVI.ND","GDVI2.ND","RED.ND","NIR.ND","GRE.ND","REG.ND","NDVI.CA","GNDVI.CA","GDVI2.CA","RED.CA","NIR.CA","GRE.CA","REG.CA","NDVI.CI","GNDVI.CI","GDVI2.CI","RED.CI","NIR.CI","GRE.CI","REG.CI","NDVI.ND.CA","GNDVI.ND.CA","GDVI2.ND.CA","RED.ND.CA","NIR.ND.CA","GRE.ND.CA","REG.ND.CA","NDVI.ND.CI","GNDVI.ND.CI","GDVI2.ND.CI","RED.ND.CI","NIR.ND.CI","GRE.ND.CI","REG.ND.CI","VOL"
"11",0.475257442577706,0.582141609634767,0.713783776381901,9031.46402241456,27678.1141899987,6865.65418997141,17965.9161475973,0.482675537120149,0.585599284756266,0.724208715327212,8899.06186336695,27843.2266803811,6841.73649766594,18047.1553719774,0.421663388834898,0.557157058258779,0.638451395705539,9987.95310313196,26485.3936640109,7038.45943354219,17379.123118072,0.475257442577706,0.582141609634767,0.713783776381901,9031.46402241456,27678.1141899987,6865.65418997141,17965.9161475973,0.482605593555566,0.585575144246815,0.724163982420522,8899.49514521273,27838.5664080348,6841.25422297441,18043.8876767903,0.482675537120149,0.585599284756266,0.724208715327212,8899.06186336695,27843.2266803811,6841.73649766594,18047.1553719774,-0.164212870052092
"12",0.606591996561537,0.659831214933175,0.837413263088624,14420.9453763766,52762.5136732221,11105.4027510659,33720.8119244246,0.612650880220628,0.6626451527797,0.845346222562575,14003.1611498351,52694.066355414,10952.9862265048,33568.4351164585,0.533662103990266,0.625949177848293,0.741926393390039,19450.6352252033,53589.6423589114,12941.4093755933,35559.1932266168,0.603858709261147,0.658564306849379,0.833837697237295,14609.3935704201,52793.8026801947,11174.079407149,33789.9662124505,0.612733689186314,0.662674377166261,0.845427964965312,13998.9845441302,52694.535374966,10951.8898691388,33567.667632423,0.612658127922848,0.662648179802691,0.845354306294199,14002.8595385995,52694.3837475694,10952.9369577145,33568.6593999239,2.16918347988349
"13",0.616016064939551,0.660077517349708,0.874418886491388,7761.87426620242,33373.8619988347,6699.49055986222,20670.8428235679,0.616016064939551,0.660077517349708,0.874418886491388,7761.87426620242,33373.8619988347,6699.49055986222,20670.8428235679,0.537042258419637,0.623987653577617,0.767498324960656,14066.8043790433,37023.3447741765,9282.1505728437,24490.1259233857,0.609573436907273,0.657133531549232,0.86569579590752,8276.20602001264,33671.535874036,6910.18240777156,20982.3102453867,0.615963423062898,0.660057985112162,0.874384805800699,7763.10596320238,33373.3434819919,6699.88010254629,20671.008473901,0.616016064939551,0.660077517349708,0.874418886491388,7761.87426620242,33373.8619988347,6699.49055986222,20670.8428235679,-0.259079345849787
"14",0.768457728096593,0.699526447454341,0.959225614573571,5513.58897332973,43440.7485038537,7574.26495064576,28604.6665998664,0.768496071695391,0.699550692150717,0.959270393300114,5512.65190014278,43441.7071689994,7573.83792696654,28604.52840253,0.67633338454663,0.641275794308622,0.851653749923056,7764.87616963686,41137.7391738237,8600.35373864872,28936.911458186,0.508531104951344,0.535180413815025,0.655673692283999,11865.7486135823,36941.4711190729,10468.6387256868,29540.5850550142,0.76849751871698,0.699552208649208,0.959271528487129,5512.14553290536,43438.9739394093,7573.21863214842,28602.5234806845,0.768505504727383,0.699554822703138,0.95927701482982,5512.11337119645,43439.4257989308,7573.33053565866,28602.7236907956,0.279383177747202
"15",0.697368568157448,0.688403623300234,0.921689406133596,6267.60901610675,37001.0683953524,6600.43755465527,22940.4481654584,0.697405048192161,0.688421572384308,0.921734873781964,6267.25592891835,37002.3950392262,6600.4502103537,22941.1978568713,0.614095143214603,0.647430971167447,0.817889214171865,7073.71720080841,33974.3721170831,6571.71643816071,21230.3850985388,0.650400156349121,0.665300242791566,0.863138435564032,6722.34837163574,35293.6016393058,6584.14266730585,21975.6088993813,0.697398888041687,0.688419536013376,0.921728609222306,6267.73711465652,37004.4387898658,6600.81221475315,22943.7997088303,0.697383692255547,0.688409497286124,0.921721630840031,6267.39066576655,37000.570385089,6600.39594032153,22939.9225326852,0.73083197743883
"16",0.7091282869574,0.693801940844298,0.912608983168049,4906.94385073855,32046.3043626736,5363.04821039189,19152.1171901466,0.709776392729883,0.694224168481266,0.913391893771223,4901.98955490045,32062.3492730269,5362.5082326289,19157.8921718799,0.600669942510604,0.623165009188888,0.781582183480967,5736.5972188719,29356.7930127686,5453.2107805441,18182.7925929467,0.50526042550375,0.561054691991252,0.666297926287785,6466.2251526896,26996.1566824621,5532.68400099421,17334.3964246508,0.709773352140196,0.694212746692677,0.913386834956069,4902.066877271,32063.8146222835,5362.85078233094,19159.8033750258,0.709768692099968,0.694217940844587,0.913378745927888,4903.04618848199,32066.0969796005,5363.42255439115,19160.6787252647,1.40634836734541
"17",0.611994195841885,0.636498081259343,0.854518425855745,5983.35570720053,27338.1956995906,5741.76222793141,17657.6695098492,0.614819164401781,0.637840996138945,0.858258449475581,5957.01374206354,27414.1298666437,5742.04229353763,17698.7009112356,0.539164041075396,0.601880247640387,0.758089803354581,6663.22019386741,25382.3552953345,5734.95716261473,16600.9479191026,0.392750940076645,0.53226752536994,0.56425650792212,8027.83592389688,21444.4896500988,5720.18937497408,14473.7115410596,0.614877074409498,0.637873058255245,0.858292239529192,5956.25323044745,27416.3537739075,5741.83575141621,17698.5313409432,0.614796979816486,0.63783378818348,0.858230688311686,5956.57838061912,27411.3016138174,5741.49644507682,17695.376246743,0.331193746679181
"18",0.461652597240487,0.578421871518063,0.702195960246083,7224.4710287342,21370.1266488771,5206.92873538226,13607.8289016513,0.478391028613735,0.586788186820073,0.726734430109977,7058.24367375577,21735.0403792161,5190.70805191401,13753.4896036856,0.404384322182179,0.549802755236119,0.618234373616087,7793.45058113718,20122.3665192125,5262.55794322937,13109.1717883163,0.407808839819959,0.551517722834551,0.623246775957744,7759.47486332963,20198.050679721,5259.22958064892,13139.8210913982,0.478387389575145,0.58678064552567,0.726735364385265,7058.12630964023,21734.7401149385,5190.71259674997,13753.0736854626,0.478380283768906,0.586783247008776,0.726731039698627,7058.43049698252,21734.4280202755,5190.72806029022,13753.0598332493,0.20939053571617
"19",0.0810957296883933,0.407298940854384,0.160327332130691,16840.1166926342,19753.9227422744,8323.22726054308,14354.5886213286,0.126738040705321,0.431289944218026,0.248894873547558,15221.5655619597,19627.7761168906,7794.45317011677,13696.6846190351,0.0724531367383491,0.402763420330942,0.143556272263778,17146.8257153581,19778.0599195027,8423.32037609658,14479.3039100226,0.0810957296883933,0.407298940854384,0.160327332130691,16840.1166926342,19753.9227422744,8323.22726054308,14354.5886213286,0.126732045742549,0.431291468758674,0.248884627482466,15221.2112731565,19627.0935435596,7794.18246679323,13696.0589242763,0.126738040705321,0.431289944218026,0.248894873547558,15221.5655619597,19627.7761168906,7794.45317011677,13696.6846190351,-0.201431722288254
"20",0.714519120809111,0.666746198766887,0.937615450485208,6212.42588497963,37113.8657165776,7422.60855079147,25711.3307353205,0.714624816406374,0.666780951891456,0.937746813498104,6208.6313161113,37114.3731434587,7421.66030313327,25711.4630204608,0.628420335172645,0.638431540607677,0.830611281990547,9304.38340557519,36701.8731233135,8195.66570282347,25607.0679113596,0.714624110934008,0.666780342708954,0.937746284906146,6208.64575296907,37114.3403894875,7421.66816255625,25711.418893859,0.714650033712473,0.666774983660392,0.937761059369385,6207.96919305627,37114.933231908,7421.90444660551,25712.816749931,0.71462496085808,0.666780991003189,0.937746930132242,6208.62527730295,37114.3114196615,7421.65154989706,25711.4420667242,0.400896297605328
"21",0.705151322271762,0.678899570883714,0.938713647276661,7278.73715863322,42215.8759366835,8067.78197905478,28969.5716817498,0.705151322271762,0.678899570883714,0.938713647276661,7278.73715863322,42215.8759366835,8067.78197905478,28969.5716817498,0.620175676635535,0.648930326613805,0.831409433949605,10232.1612755484,41123.7093691993,8755.62871669989,28428.1831665515,0.701883913163673,0.677744794218809,0.934588162889514,7392.77948588702,42174.8741267435,8094.57975466372,28949.6083329347,0.705151594092486,0.678904988747922,0.938712978186427,7278.48715501519,42214.9327787405,8067.41429407781,28968.5742984048,0.705153559181373,0.678899714649982,0.938714797476078,7278.74547038248,42216.2563698367,8067.84900837857,28969.8898128857,0.541914113063053
"22",0.726077405906177,0.700239919061053,0.941180943983328,6096.70607406666,38363.5645610953,6698.54445904768,25769.6602328783,0.726254038581272,0.700324649839073,0.94139851688787,6087.61210791795,38361.7321137739,6695.06186541478,25764.8065864697,0.63780450721773,0.657883753387261,0.83244937338543,10640.5301419564,39279.4015069143,8439.53358124968,28194.9438221572,0.60984680246087,0.644530564879626,0.797996830393661,12084.1793838462,39569.8854363792,8988.79893116231,28962.6498625746,0.726261405859339,0.700328085175751,0.941398987364961,6086.81975886734,38359.1521807231,6694.37165287434,25762.0596375085,0.726271200156235,0.70033007140048,0.941420023866443,6086.30841085051,38360.6859353065,6694.5351954702,25763.1724447539,0.901006644934664
