"","plot","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvipercent.1","gndvipercent.1","gdvi2percent.1","ndvipercent.25","gndvipercent.25","gdvi2percent.25","ndviavg.1","gndviavg.1","gdvi2avg.1"
"266",266,0.703944642742377,0.602220650278105,0.929860316480206,2424.83207207032,3568.69341868571,14590.3259383122,9598.10029304087,1,1,1,0.999962126950462,0.999962126950462,1,0.703944642742377,0.602220650278105,0.929860316480206
"267",267,0.77961353029914,0.696922520744361,0.958912171349083,1648.4156433014,2514.47632731986,14942.294736454,9113.49691794592,1,1,1,1,1,1,0.77961353029914,0.696922520744361,0.958912171349083
"268",268,0.785223465906269,0.660817442663432,0.967610084236936,1845.65964482186,3247.86986162879,16121.4958320019,10436.0201326978,1,1,1,1,1,1,0.785223465906269,0.660817442663432,0.967610084236936
"269",269,0.682354964453317,0.622996372183953,0.921458441232585,2094.82243121665,2615.68133214283,11484.1684918736,7199.3972942102,1,1,1,1,1,1,0.682354964453317,0.622996372183953,0.921458441232585
"270",270,0.774162629858054,0.667202965751494,0.964704161401548,2156.6977065739,3476.23775493607,17516.0050054036,11186.8322396486,1,1,1,1,1,1,0.774162629858054,0.667202965751494,0.964704161401548
"271",271,0.694015881586689,0.634994623923524,0.916049678723847,2091.81120750829,2659.09664400198,12387.0857223749,8478.96945206176,0.999971012812337,0.999913038437011,1,0.999681140935706,0.999246333120761,0.999942023944111,0.694033808187227,0.635042296140708,0.916049678723847
"272",272,0.803141238421308,0.706214347364187,0.972479164975287,1648.88278508139,2638.69807962307,15332.5662446748,10134.6999807712,1,1,1,1,1,1,0.803141238421308,0.706214347364187,0.972479164975287
"273",273,0.789724402156686,0.694572390498346,0.964925553286699,1904.27157825223,2858.6376711195,15535.4722421209,11115.8430161706,1,1,1,1,1,1,0.789724402156686,0.694572390498346,0.964925553286699
"274",274,0.760266856245127,0.682798624941188,0.9523331290212,1816.9291982497,2417.97977093517,13183.0047821361,9667.30724148062,1,1,1,1,1,1,0.760266856245127,0.682798624941188,0.9523331290212
"275",275,0.814496872417803,0.673820310494129,0.977655908405974,1424.46771760766,2751.48874457444,14259.9597380146,10092.2113346147,1,1,1,1,1,1,0.814496872417803,0.673820310494129,0.977655908405974
"276",276,0.797121216869692,0.677483848182838,0.96897640011753,1326.21318729239,2376.9279444625,12921.3646691643,8973.810462014,1,1,1,1,1,1,0.797121216869692,0.677483848182838,0.96897640011753
"277",277,0.791614796951629,0.67207010685281,0.965138194213028,2089.99390933566,3455.7553356518,17273.18377745,11443.9998405828,1,1,1,1,1,1,0.791614796951629,0.67207010685281,0.965138194213028
"278",278,0.798927951070506,0.66969947822043,0.97165618648027,1692.28984747428,3034.63056359784,15626.8245563603,9521.94067007674,1,1,1,1,1,1,0.798927951070506,0.66969947822043,0.97165618648027
"279",279,0.817292244427525,0.657064019904542,0.976955031759172,1517.59295921543,3244.03839939247,15998.2312184968,10339.924479728,1,1,1,1,1,1,0.817292244427525,0.657064019904542,0.976955031759172
"280",280,0.536411107051239,0.48903613257688,0.824845627122283,2222.53016437163,2542.69516589097,7504.77322681388,4952.40725947501,1,1,1,1,1,1,0.536411107051239,0.48903613257688,0.824845627122283
"281",281,0.800633481198381,0.665257057144408,0.972342308388985,1629.37846787301,3038.91649328581,15420.2812385415,9783.23283620933,1,1,1,1,0.999719144952411,1,0.800633481198381,0.665257057144408,0.972342308388985
"282",282,0.676828768790617,0.611663322475149,0.911187773377694,1839.29578383124,2401.50346865542,10630.3401437032,6770.92370557336,1,1,1,1,1,1,0.676828768790617,0.611663322475149,0.911187773377694
"283",283,0.798041232917496,0.682845861991254,0.968043273100846,1493.32180900179,2670.76597615079,15043.894103306,9336.09276381683,1,1,1,1,0.999901004801267,1,0.798041232917496,0.682845861991254,0.968043273100846
"284",284,0.699211163323365,0.615771219208395,0.926598603097975,1910.54776712555,2644.58811529648,11705.8330914174,7396.40435960099,1,1,1,0.999963452963965,1,1,0.699211163323365,0.615771219208395,0.926598603097975
"285",285,0.665076511091728,0.586060371686734,0.913025105171582,2331.45495073872,3055.45419143371,11588.236744347,7438.56534581801,1,1,1,1,0.999113839921511,1,0.665076511091728,0.586060371686734,0.913025105171582
"286",286,0.788157699042313,0.661124479014801,0.969628287835009,1799.85022731641,3205.69114078774,15951.6075018133,10442.3647128815,1,1,1,1,1,1,0.788157699042313,0.661124479014801,0.969628287835009
"287",287,0.775535597668923,0.664869851790015,0.961635418094944,1823.00472643672,3015.96461676496,15339.7186788727,10042.1007109607,1,1,1,1,1,1,0.775535597668923,0.664869851790015,0.961635418094944
"288",288,0.679845052331318,0.615105863515323,0.916678417978026,2281.17768319997,2964.85192150753,12996.7630253056,8504.60865170268,1,1,1,0.999971643272366,1,1,0.679845052331318,0.615105863515323,0.916678417978026
"289",289,0.687180841948196,0.618107468281321,0.922617568699602,2147.49796429476,2767.923275294,11701.0903703625,8122.69112821098,1,1,1,0.999974061681322,0.999792493450575,1,0.687180841948196,0.618107468281321,0.922617568699602
"290",290,0.731337854087956,0.690135843009578,0.937922031461131,2630.45504259285,3006.37534669437,16226.2726030467,11427.8515601261,1,1,1,0.999973505722764,0.999973505722764,1,0.731337854087956,0.690135843009578,0.937922031461131
"291",291,0.753578337794005,0.64458509157471,0.956953811554677,1596.3903162608,2512.39458181353,11841.2342159203,8285.60027498831,1,1,1,1,1,1,0.753578337794005,0.64458509157471,0.956953811554677
"292",292,0.787199756091723,0.657577574215601,0.965699881390194,1474.81552180004,2667.93199516062,13191.500831883,9484.98562035683,1,1,1,1,1,1,0.787199756091723,0.657577574215601,0.965699881390194
"293",293,0.806120400866474,0.665928781928474,0.971289212951814,1345.03195202892,2651.01964599111,13704.7893334313,9724.99867756376,1,1,1,1,0.999972407703769,1,0.806120400866474,0.665928781928474,0.971289212951814
"294",294,0.74495551605795,0.642652400324463,0.94257424456911,1764.78820354192,2752.36561864211,13306.4232068559,8970.99135021609,1,1,1,1,1,1,0.74495551605795,0.642652400324463,0.94257424456911
"295",295,0.816603074791,0.688499177721016,0.975864859034154,1499.52767699636,2825.2309238553,15478.1629808923,10148.6747509754,1,1,1,1,1,1,0.816603074791,0.688499177721016,0.975864859034154
"296",296,0.789787599360248,0.657496802090386,0.968952569047031,1728.29368579079,3086.85813625315,15182.9448698154,9387.40561810269,1,1,1,1,0.999939283545841,1,0.789787599360248,0.657496802090386,0.968952569047031
"297",297,0.815265093205345,0.64856872562984,0.978242321229356,1687.72440107402,3611.79650609608,16977.8697317422,10816.9562445012,1,1,1,1,1,1,0.815265093205345,0.64856872562984,0.978242321229356
"298",298,0.757887946750808,0.624960181198338,0.955536820112118,1852.3131479225,3151.48035235554,13831.3457192778,9050.96515532926,1,1,1,1,1,1,0.757887946750808,0.624960181198338,0.955536820112118
"299",299,0.818826233885567,0.700085372496554,0.978079985573039,1423.84439599795,2616.77763236701,15275.7104234161,9215.25708420596,1,1,1,1,1,1,0.818826233885567,0.700085372496554,0.978079985573039
"300",300,0.670668024056485,0.601861996298253,0.908781951417318,1987.43268831688,2586.44329100596,10955.3453903738,7285.58657310788,1,1,1,1,1,1,0.670668024056485,0.601861996298253,0.908781951417318
"301",301,0.771317540755403,0.637276707859551,0.963507602007784,1717.88566621312,3033.5540930452,13878.3558075114,8845.90352374122,1,1,1,1,1,1,0.771317540755403,0.637276707859551,0.963507602007784
"302",302,0.764859830891466,0.626444559863584,0.960999710715714,1717.18715904261,3051.73174684575,13651.9213311807,9168.85927453824,1,1,1,1,1,1,0.764859830891466,0.626444559863584,0.960999710715714
"303",303,0.737426224249485,0.641987648979892,0.946341995498624,1693.68038942281,2597.90710668643,12482.7290620046,7957.04551505406,1,1,1,1,1,1,0.737426224249485,0.641987648979892,0.946341995498624
"304",304,0.753862067929336,0.639540193294743,0.958741504203577,1973.87918866244,3140.65642962171,14333.426726962,9286.34828885958,1,1,1,1,1,1,0.753862067929336,0.639540193294743,0.958741504203577
"305",305,0.778989902965407,0.660200261370619,0.966101308985395,1910.64589981938,3250.65497499456,16077.9454751681,10620.2549130531,1,1,1,1,1,1,0.778989902965407,0.660200261370619,0.966101308985395
"306",306,0.525029169345071,0.509836209870129,0.807013277088663,2289.36015420858,2491.26894589987,8028.08670303143,5587.60091711765,1,1,1,0.999618664632878,0.999341329820426,1,0.525029169345071,0.509836209870129,0.807013277088663
"307",307,0.749420544214374,0.647220917230699,0.953805413332411,1755.35567798062,2701.69625964624,12875.914023315,8967.99266839506,1,1,1,0.999969926620955,1,1,0.749420544214374,0.647220917230699,0.953805413332411
"308",308,0.691916808762479,0.611048285758067,0.924283218659925,1669.60133326723,2318.72770730043,9971.62883870926,7197.10124837034,1,1,1,1,1,1,0.691916808762479,0.611048285758067,0.924283218659925
"309",309,0.784323822734888,0.683148907361703,0.964837065877137,1584.17350613593,2550.99173654286,13666.5013806539,9579.37966500357,1,1,1,1,1,1,0.784323822734888,0.683148907361703,0.964837065877137
"310",310,0.789938557296918,0.686127059893642,0.966679990400196,1464.11689844575,2390.10640087018,13221.2178641474,9426.87177348433,1,1,1,1,1,1,0.789938557296918,0.686127059893642,0.966679990400196
"311",311,0.770950366060627,0.69589076165262,0.959920130302337,1627.45730162096,2215.88686558242,12668.0866726725,8629.94530454558,1,1,1,1,1,1,0.770950366060627,0.69589076165262,0.959920130302337
"312",312,0.810326601818925,0.684239508146144,0.975759201695092,1430.29642843121,2609.99365501798,14015.7044184127,9800.65921960546,1,1,1,1,1,1,0.810326601818925,0.684239508146144,0.975759201695092
"313",313,0.560359956600907,0.52583438839998,0.828108296343957,2928.64092076588,3238.09025388073,10635.1379817812,7578.23121884383,1,1,1,1,1,1,0.560359956600907,0.52583438839998,0.828108296343957
"314",314,0.730099868948899,0.615968019522174,0.940137257669873,1938.03732646007,3059.23611456164,13390.4554450045,8604.08407739611,1,1,1,1,1,1,0.730099868948899,0.615968019522174,0.940137257669873
"315",315,0.858271677161088,0.706822389679849,0.987768633394043,1429.1495136076,3269.41795107626,18985.9793349459,11571.5104349103,1,1,1,1,1,1,0.858271677161088,0.706822389679849,0.987768633394043
"316",316,0.833840481852349,0.691218410197053,0.980914228204253,1405.6587091052,2941.31457419085,16337.5817191955,10458.0852751859,1,1,1,1,1,1,0.833840481852349,0.691218410197053,0.980914228204253
"317",317,0.662774051655245,0.576931252097394,0.911835706941016,1979.08848029969,2666.33324984734,10176.5786811717,6627.28024848972,1,1,1,1,1,1,0.662774051655245,0.576931252097394,0.911835706941016
"318",318,0.730816816342617,0.655853617769543,0.942439841250984,1892.08706604864,2553.58318561796,12688.8970746072,8048.46703808931,1,1,1,0.999971256108077,1,1,0.730816816342617,0.655853617769543,0.942439841250984
"319",319,0.727867608193698,0.630656836435293,0.944619247303494,1752.86981166753,2602.81296174195,11982.5788636278,7369.87940319714,1,1,1,1,1,1,0.727867608193698,0.630656836435293,0.944619247303494
"320",320,0.769210780142251,0.656817741378037,0.961860683381921,1714.80075387574,2817.34647435482,13935.5178324923,8686.73951904915,1,1,1,1,0.999902584751266,1,0.769210780142251,0.656817741378037,0.961860683381921
"321",321,0.742241693827185,0.637875629577549,0.950196551110638,1733.70346013583,2742.8253871161,12885.3524320239,8362.59786430207,1,1,1,1,0.9999152901313,1,0.742241693827185,0.637875629577549,0.950196551110638
"322",322,0.715031424437154,0.62279219299161,0.939318686948728,2010.52115970647,2907.54286777051,12875.8953986085,8659.87144215917,1,1,1,1,1,1,0.715031424437154,0.62279219299161,0.939318686948728
"323",323,0.736073858011187,0.645701630773328,0.949495710747661,1924.07513256035,2816.88964167591,13334.9206116608,8768.6997205362,1,1,1,1,1,1,0.736073858011187,0.645701630773328,0.949495710747661
"324",324,0.431708962668482,0.488030561154339,0.702595046281897,3998.51139154059,3461.67228088485,10207.7324084274,7210.47543026934,1,1,1,0.985609228550829,0.999711616103357,1,0.431708962668482,0.488030561154339,0.702595046281897
"325",325,0.763535617730441,0.667427407173788,0.956405266636419,1764.93553732389,2683.11606843871,13587.4551783418,9212.338221948,1,0.999888423988842,1,0.999748953974895,0.999358437935844,1,0.763535617730441,0.667498807320503,0.956405266636419
"326",326,0.660330974329917,0.612485973625836,0.898236537005161,2255.94754333214,2676.80149481347,11588.0771586194,8393.13746905064,1,1,1,0.999585181403363,0.999936181754364,1,0.660330974329917,0.612485973625836,0.898236537005161
"327",327,0.716035797786774,0.624533439130784,0.933199064419401,1766.55139352024,2535.47532931119,11330.8875372282,8213.66238562416,1,1,1,0.999832640651586,1,1,0.716035797786774,0.624533439130784,0.933199064419401
"328",328,0.714923285943596,0.635649940806369,0.933728673808684,1644.36742617096,2308.87510404357,10777.3227915151,7420.2268364727,1,1,1,0.999842698043164,1,1,0.714923285943596,0.635649940806369,0.933728673808684
"329",329,0.849857251995727,0.743693703039183,0.983621360418383,1226.7935548764,2315.81154164468,16221.3716250398,10280.7610511725,1,1,1,1,1,1,0.849857251995727,0.743693703039183,0.983621360418383
"330",330,0.815617191149,0.71043210879329,0.974997596974687,1235.23430940055,2136.59860813555,13276.3370846661,8830.49810058623,1,1,1,1,1,1,0.815617191149,0.71043210879329,0.974997596974687
"331",331,0.837646683248599,0.697295036766361,0.982057645979319,1361.69739270731,2878.78201234119,16356.9996307541,11097.5108095917,1,1,1,1,1,1,0.837646683248599,0.697295036766361,0.982057645979319
"332",332,0.733276377645274,0.616392205069622,0.943354523346851,1862.68825628684,2954.89855002891,12773.7908123859,8279.59072285801,1,1,1,1,1,1,0.733276377645274,0.616392205069622,0.943354523346851
"333",333,0.837193720357733,0.689920936464006,0.982768628104719,1378.92424688642,2915.31111129702,16369.2147143601,9757.88976386859,1,1,1,1,0.999970033861736,1,0.837193720357733,0.689920936464006,0.982768628104719
"334",334,0.819947280449487,0.685337615568948,0.977565249755145,1410.91350177427,2779.3741233476,15085.9171739521,9686.25146158566,1,1,1,1,1,1,0.819947280449487,0.685337615568948,0.977565249755145
"335",335,0.827276176697269,0.687465274602165,0.980394760210688,1501.94216954799,3002.41419654133,16357.5364528102,10546.382463297,1,1,1,1,0.999942967947987,1,0.827276176697269,0.687465274602165,0.980394760210688
"336",336,0.770396472601108,0.657203481683621,0.95960314201792,1630.33927216826,2706.73274365832,13544.4721353067,8852.44934423835,1,1,1,1,1,1,0.770396472601108,0.657203481683621,0.95960314201792
"337",337,0.755977325602264,0.630847621155343,0.955339267852468,1986.06706542308,3234.92920826035,14380.011650241,9437.71714538512,1,1,1,1,0.999943045905001,1,0.755977325602264,0.630847621155343,0.955339267852468
"338",338,0.631127032007448,0.55817838557088,0.886468874301352,2370.57100650228,3027.89500216365,11020.7580159238,7113.90847340522,1,1,1,1,1,1,0.631127032007448,0.55817838557088,0.886468874301352
"339",339,0.696592187964972,0.606099169363583,0.92363842168282,1726.13723162562,2531.47470694203,11200.1512726244,7431.56817728632,1,1,1,1,1,1,0.696592187964972,0.606099169363583,0.92363842168282
"340",340,0.657968561373653,0.580057046031629,0.913219087990889,2325.51026577032,3037.31963519289,11553.6540808233,7866.65786336573,1,1,1,1,1,1,0.657968561373653,0.580057046031629,0.913219087990889
"341",341,0.596618301829469,0.560901063822921,0.859899193807947,2432.10409644166,2788.40522939732,10408.8293412622,7275.69229739249,1,1,1,0.999971172417769,1,1,0.596618301829469,0.560901063822921,0.859899193807947
"342",342,0.516996398077195,0.52447592775656,0.800257735488753,2414.85170567267,2440.93718439165,8118.12069974687,5632.21888584779,1,1,1,0.999910305857028,0.999910305857028,1,0.516996398077195,0.52447592775656,0.800257735488753
"343",343,0.721198617751696,0.638632319621053,0.935775388622394,1926.1588338885,2691.43960331997,12563.8759523381,8473.02459556606,1,1,1,0.999864152583818,0.999918491550291,1,0.721198617751696,0.638632319621053,0.935775388622394
"344",344,0.717548459834927,0.65125339743135,0.93652144165993,2032.45072761562,2567.2364415079,11933.2144921705,8339.4087153808,1,1,1,1,0.999970963995354,1,0.717548459834927,0.65125339743135,0.93652144165993
"345",345,0.838339458101508,0.723874916131347,0.980176174937258,1304.08237254343,2498.34082810955,15883.4167965114,10640.9935105316,1,1,1,1,1,1,0.838339458101508,0.723874916131347,0.980176174937258
"346",346,0.784341159150677,0.67133859352323,0.966299733925861,1485.46951239627,2489.4603180272,12996.5071002127,8797.43609486995,1,1,1,1,1,1,0.784341159150677,0.67133859352323,0.966299733925861
"347",347,0.819500729036703,0.687993541888142,0.979533009161235,1338.36300859106,2513.20704265878,13662.8129311065,9018.16787673129,1,1,1,1,1,1,0.819500729036703,0.687993541888142,0.979533009161235
"348",348,0.774958456787196,0.66227187058742,0.96347235763633,1493.27315757755,2435.85915946448,12247.616333185,8065.3154454171,1,1,1,1,1,1,0.774958456787196,0.66227187058742,0.96347235763633
"349",349,0.74535889238947,0.644732247052633,0.948883311982793,1834.69407546845,2772.18060260475,13276.0380136383,8616.00145216932,1,1,1,1,1,1,0.74535889238947,0.644732247052633,0.948883311982793
"350",350,0.796087620116479,0.669975342678673,0.969159620560168,1805.08172114047,3220.99501308333,16760.6556811791,11394.2176588029,1,1,1,1,1,1,0.796087620116479,0.669975342678673,0.969159620560168
"351",351,0.611094243921807,0.514429809441756,0.85346749216978,2728.72852417893,3596.78398531643,11604.6076759614,7864.26627617079,1,1,1,0.999778597785978,0.999630996309963,1,0.611094243921807,0.514429809441756,0.85346749216978
"352",352,0.663955062609456,0.566187109876506,0.898712396257006,1844.60724684983,2642.00146992601,10287.7831154831,7004.25555084234,1,1,1,1,1,1,0.663955062609456,0.566187109876506,0.898712396257006
"353",353,0.686942032850117,0.581933812417333,0.914624683435948,2137.5484281563,3113.88299572412,12177.0386624918,8124.22629957179,1,1,1,1,1,1,0.686942032850117,0.581933812417333,0.914624683435948
"354",354,0.789419590949224,0.654972298015499,0.969919176291316,1610.12054192535,2934.96719985319,14254.3526189152,9358.51618770638,1,1,1,1,1,1,0.789419590949224,0.654972298015499,0.969919176291316
"355",355,0.812351324884074,0.678983724608006,0.976240566584959,1702.12198023724,3218.40135757341,17066.0240139055,10826.9240031351,1,1,1,1,1,1,0.812351324884074,0.678983724608006,0.976240566584959
"356",356,0.775036437595031,0.656195257851125,0.964375271907523,1683.22315672292,2848.84639931353,14127.3910078882,8645.31301658788,1,1,1,1,1,1,0.775036437595031,0.656195257851125,0.964375271907523
"357",357,0.691741449949445,0.599295821304283,0.924519030795172,1936.565964861,2773.1212920851,11469.286320817,7113.11101258747,1,1,1,1,1,1,0.691741449949445,0.599295821304283,0.924519030795172
"358",358,0.731895818895116,0.649532247898962,0.948112780754563,1930.86873880448,2708.46009429322,12967.7890268499,8516.85477665109,1,1,1,1,1,1,0.731895818895116,0.649532247898962,0.948112780754563
"359",359,0.53001099544437,0.520999760084918,0.814960460127365,2277.09599406802,2427.07595013177,7935.97461714054,5261.08728662738,1,1,1,1,1,1,0.53001099544437,0.520999760084918,0.814960460127365
"360",360,0.650786532855838,0.603704637154213,0.89333348620298,2440.96100419151,2952.39377565992,12494.6575402853,8170.301072468,1,1,1,1,0.99996470920384,1,0.650786532855838,0.603704637154213,0.89333348620298
"361",361,0.581199262313083,0.54752993358085,0.84149102938001,2656.29272264507,2957.85460315065,10416.3473602281,7689.67585172229,1,1,1,0.998885038420973,0.999638390839235,1,0.581199262313083,0.54752993358085,0.84149102938001
"362",362,0.569549042414757,0.543883119318892,0.844433049334598,1919.41483298387,2084.82066713731,7254.72993175338,5257.16687272872,1,1,1,1,1,1,0.569549042414757,0.543883119318892,0.844433049334598
"363",363,0.841251433402336,0.742748673122321,0.980607895109964,1209.09761157295,2203.21594169235,15341.8849046334,8894.1077643221,1,1,1,1,1,1,0.841251433402336,0.742748673122321,0.980607895109964
"364",364,0.77872495418985,0.642883728948246,0.957720931344409,1534.89820279648,2842.44541632115,13437.4239043957,9748.36974856566,1,1,1,1,1,1,0.77872495418985,0.642883728948246,0.957720931344409
"365",365,0.816098475981856,0.676586821989349,0.975184626269676,1405.18017124843,2796.14694724535,14838.2473329068,10076.9898863405,1,1,1,1,1,1,0.816098475981856,0.676586821989349,0.975184626269676
"366",366,0.651371048763005,0.562951523675995,0.892831608876798,2384.19485089693,3184.02120354252,11614.0483867262,8311.21650175912,1,1,1,0.999973887612283,1,1,0.651371048763005,0.562951523675995,0.892831608876798
"367",367,0.578606206484702,0.515992438037825,0.831087475416098,3192.26263807241,3777.5677031316,11967.7451097236,8354.43447278311,1,1,1,0.999747755019675,1,1,0.578606206484702,0.515992438037825,0.831087475416098
"368",368,0.793511964839328,0.658780260822489,0.968744308222988,1771.01354410864,3284.79827918833,16432.7788951525,10172.2411749985,1,1,1,1,1,1,0.793511964839328,0.658780260822489,0.968744308222988
"369",369,0.792516011551375,0.659731031174088,0.968295261285026,1561.8818001058,2847.43908131169,14347.3567766984,9050.32926937349,1,1,1,1,0.999940781097326,1,0.792516011551375,0.659731031174088,0.968295261285026
"370",370,0.614991666301771,0.538089886807387,0.88064158501536,2299.53473193994,2920.58479741272,9905.21677287241,6599.33410368073,1,1,1,1,1,1,0.614991666301771,0.538089886807387,0.88064158501536
"371",371,0.763964585768117,0.628926289129317,0.958043455563817,1716.0954237506,2994.22143628021,13317.6502043223,8848.68607425333,1,1,1,1,1,1,0.763964585768117,0.628926289129317,0.958043455563817
"372",372,0.582577030871109,0.525564477177965,0.850023023282265,2021.75569034997,2504.88881631457,8523.40721623087,5605.73413943718,0.999869387755102,0.998008163265306,1,0.99549387755102,0.991738775510204,0.999804081632653,0.582641972139405,0.52657172467914,0.850023023282265
"373",373,0.744023031248268,0.635561434838828,0.954392877965201,2021.89432642711,3103.21958615355,14128.7410928598,8524.28012495242,1,1,1,1,1,1,0.744023031248268,0.635561434838828,0.954392877965201
"374",374,0.766985185369577,0.631637448834738,0.960211486217351,1816.36717541124,3196.41744543116,14386.2619385573,9381.88098852719,1,1,1,1,1,1,0.766985185369577,0.631637448834738,0.960211486217351
"375",375,0.7777904451587,0.647108484083656,0.965109055851788,1841.28291670006,3260.64646147435,15499.4531652861,10381.2784073469,1,1,1,1,0.999975604400966,1,0.7777904451587,0.647108484083656,0.965109055851788
"376",376,0.778442769875913,0.65529912182986,0.966350492983112,1862.50001391609,3195.52556550198,15409.5789173254,10179.3397074109,1,1,1,1,1,1,0.778442769875913,0.65529912182986,0.966350492983112
"377",377,0.743491659869846,0.659362021494852,0.953183873575854,2084.56936503097,2962.82459166632,14603.7072207976,9347.53160314263,1,1,1,1,1,1,0.743491659869846,0.659362021494852,0.953183873575854
"378",378,0.522391400963812,0.525638016998063,0.805139820448829,2229.55350876596,2242.96344295066,7425.28265454326,5580.53795106023,1,1,1,0.999894875164258,1,1,0.522391400963812,0.525638016998063,0.805139820448829
"379",379,0.77428464179334,0.656014573566127,0.963839841901647,1487.55412172027,2488.90424778311,12316.2391896974,8180.65408432777,1,1,1,1,1,1,0.77428464179334,0.656014573566127,0.963839841901647
"380",380,0.795121064024749,0.673006137526511,0.967839478340246,1430.92337627843,2485.20832702224,12971.1780258962,8591.69228527882,1,1,1,1,1,1,0.795121064024749,0.673006137526511,0.967839478340246
"381",381,0.803653340884847,0.678640477309165,0.972245708577387,1334.76551602866,2394.2110608829,12816.8744579105,8431.96950314689,1,1,1,1,1,1,0.803653340884847,0.678640477309165,0.972245708577387
"382",382,0.612239316517762,0.533743596415114,0.875294095907179,2375.8854782718,3065.87489011751,10320.7692102238,7330.28954507334,1,1,1,0.999942767205609,0.999370439261697,1,0.612239316517762,0.533743596415114,0.875294095907179
"383",383,0.805086599719934,0.673380166435935,0.973124456598164,1634.65521596159,3073.03161849387,16090.5108367107,10655.8396619512,1,1,1,1,0.999968882250436,1,0.805086599719934,0.673380166435935,0.973124456598164
"384",384,0.782827477086309,0.655001960790463,0.964462980000188,1435.86123470137,2535.38670973143,13431.5049752303,7969.8639600011,1,1,1,1,1,1,0.782827477086309,0.655001960790463,0.964462980000188
"385",385,0.439375945477472,0.424741126714791,0.729875975477729,2637.12842625136,2716.67817867276,6760.22346625382,4912.51564131093,1,1,1,0.999818862456225,0.999849052046854,0.999969810409371,0.439375945477472,0.424741126714791,0.729875975477729
"386",386,0.704978022150448,0.600021013572794,0.928833144133443,1689.63206697421,2511.33903695038,10668.8540837367,6834.12425174399,1,1,1,1,1,1,0.704978022150448,0.600021013572794,0.928833144133443
"387",387,0.787613545061427,0.652598180185372,0.968837432779302,1650.1177376271,3013.71258000365,14577.6100871852,9631.96764792218,1,1,1,1,1,1,0.787613545061427,0.652598180185372,0.968837432779302
"388",388,0.588468537121221,0.539478973025637,0.853925211567542,2666.81599877608,3118.4774518371,10718.7696023608,7237.34619300184,1,1,1,0.999967484961795,1,1,0.588468537121221,0.539478973025637,0.853925211567542
"389",389,0.764988264078098,0.636132577303742,0.961542541903192,1824.15863686636,3131.01673578464,14302.7366609954,9015.84874881433,1,1,1,1,1,1,0.764988264078098,0.636132577303742,0.961542541903192
"390",390,0.655509577540415,0.568164855354302,0.905786837262774,2116.43025514684,2858.31144025454,10652.2902471704,6729.57248779066,1,1,1,1,1,1,0.655509577540415,0.568164855354302,0.905786837262774
"391",391,0.74636529152821,0.651952009986028,0.948210333303259,1708.0871213583,2582.71595183089,12812.225311458,8034.6087344525,1,1,1,1,1,1,0.74636529152821,0.651952009986028,0.948210333303259
"392",392,0.73644688120881,0.649488613277554,0.944754302626499,1790.15865474627,2612.27353888922,12909.8945321861,8374.07583669291,1,1,1,1,1,1,0.73644688120881,0.649488613277554,0.944754302626499
"393",393,0.745949240536638,0.6613105195588,0.954393408932889,2085.61068747992,2977.43714343938,14682.7431168572,9627.49429537397,1,1,1,1,1,1,0.745949240536638,0.6613105195588,0.954393408932889
"394",394,0.725992600720011,0.648654234691958,0.940334702533023,1610.89002237227,2240.02646162836,11046.8435900183,7491.66180495813,1,1,1,0.999832350722289,0.999161753611445,1,0.725992600720011,0.648654234691958,0.940334702533023
"395",395,0.827983334893484,0.693421854056139,0.978149651260251,1325.15374185733,2720.61293272114,15102.225756972,10336.6993252439,1,1,1,0.999944266406577,1,1,0.827983334893484,0.693421854056139,0.978149651260251
"396",396,0.791565444514322,0.678774969700346,0.962200037137909,1480.16631524022,2519.9710868609,13674.5463143363,8970.10125232584,1,1,1,1,1,1,0.791565444514322,0.678774969700346,0.962200037137909
"397",397,0.78943214213773,0.674131759110069,0.967702047552755,1306.16983755953,2235.77888792308,11779.4582079352,7645.41504260248,1,1,1,1,1,1,0.78943214213773,0.674131759110069,0.967702047552755
"398",398,0.836352264382151,0.714810577939212,0.980745675541515,1351.78359332338,2645.33804164782,16425.1314439573,10338.7674481625,1,1,1,1,1,1,0.836352264382151,0.714810577939212,0.980745675541515
"399",399,0.77210739080195,0.634860456191384,0.963568511030316,1614.83477148765,2885.54057713058,13167.0480374197,8496.22896880577,1,1,1,1,1,1,0.77210739080195,0.634860456191384,0.963568511030316
"400",400,0.797096564159775,0.67354654953492,0.971051711128491,1634.99006107181,2925.57070060539,15552.4654389148,9981.01915060118,1,1,1,1,1,1,0.797096564159775,0.67354654953492,0.971051711128491
"401",401,0.613642150962614,0.54744396100696,0.880590281851742,2014.763487751,2519.20605304111,8950.47914658439,6007.87768082396,1,1,1,1,1,1,0.613642150962614,0.54744396100696,0.880590281851742
"402",402,0.760107906949635,0.629797350972367,0.955296681615959,1686.54271315014,2925.08868592382,13213.1941094877,9023.92252366212,1,1,1,1,1,1,0.760107906949635,0.629797350972367,0.955296681615959
"403",403,0.509779129106595,0.486887878069283,0.779910900690026,3121.56773162117,3315.15477426244,9784.56806614861,6948.7695119115,1,1,1,0.999641728821288,1,1,0.509779129106595,0.486887878069283,0.779910900690026
